appId,month,count(id),avg(score),subcategory
com.nu.production,4,22,2.3181818181818183,Notifications
com.nu.production,4,17,2.2941176470588234,Virtual card
com.nu.production,4,227,2.515418502202643,Invoice
com.nu.production,4,9,2.5555555555555554,Rewards program
com.nu.production,4,1124,3.0729537366548043,Generic complaint
com.nu.production,4,751,4.725699067909454,Usability
com.nu.production,4,768,2.0572916666666665,Login
com.nu.production,4,205,2.2390243902439027,Update
com.nu.production,4,529,2.6918714555765595,Card
com.nu.production,4,262,2.2595419847328246,Performance
com.nu.production,4,131,2.0610687022900764,Registration
com.nu.production,4,167,2.3532934131736525,Investiment
com.nu.production,5,1178,2.853140916808149,Generic complaint
com.nu.production,5,313,2.0063897763578273,Update
com.nu.production,5,251,2.1195219123505975,Invoice
com.nu.production,5,502,2.4800796812749004,Card
com.nu.production,5,3316,4.830820265379976,Generic compliment
com.nu.production,5,4,2.5,Token
com.nu.production,5,9,2.4444444444444446,Virtual card
com.nu.production,5,25,2.76,Notifications
com.nu.production,5,332,3.8855421686746987,Usability
com.nu.production,5,468,1.8482905982905984,Investiment
com.nu.production,5,11,2.272727272727273,Rewards program
com.nu.production,5,282,2.017730496453901,Performance
com.nu.production,5,832,1.9254807692307692,Login
com.nu.production,5,244,2.94672131147541,Customer service
com.nu.production,5,128,1.7265625,Registration
com.nu.production,6,379,2.6015831134564644,Invoice
com.nu.production,6,565,3.831858407079646,Customer service
com.nu.production,6,314,2.468152866242038,Investiment
com.nu.production,6,1946,3.0472764645426516,Generic complaint
com.nu.production,6,387,2.400516795865633,Update
com.nu.production,6,136,1.8897058823529411,Registration
com.nu.production,6,45,2.4,Notifications
com.nu.production,6,9406,4.889857537741867,Generic compliment
com.nu.production,6,1422,4.762306610407876,Usability
com.nu.production,6,20,3.15,Virtual card
com.nu.production,6,28,3,Rewards program
com.nu.production,6,508,2.1397637795275593,Performance
com.nu.production,6,1453,2.097040605643496,Login
com.nu.production,6,735,2.764625850340136,Card
com.nu.production,6,14,3.7857142857142856,Token
com.nu.production,7,427,2.6861826697892273,Invoice
com.nu.production,7,31,3,Rewards program
com.nu.production,7,15,3.2666666666666666,Virtual card
com.nu.production,7,646,3.781733746130031,Customer service
com.nu.production,7,153,2.0326797385620914,Registration
com.nu.production,7,12813,4.89612112698041,Generic compliment
com.nu.production,7,11,4.2727272727272725,Token
com.nu.production,7,445,2.18876404494382,Performance
com.nu.production,7,359,2.5403899721448466,Update
com.nu.production,7,2258,3.2918511957484498,Generic complaint
com.nu.production,7,902,2.8215077605321506,Card
com.nu.production,7,284,2.630281690140845,Investiment
com.nu.production,7,1299,4.745958429561201,Usability
com.nu.production,7,38,2.9210526315789473,Notifications
com.nu.production,7,1449,2.0662525879917184,Login
com.nu.production,8,15,3,Virtual card
com.nu.production,8,184,2.3260869565217392,Update
com.nu.production,8,343,2.5830903790087465,Invoice
com.nu.production,8,560,3.9267857142857143,Customer service
com.nu.production,8,120,1.7666666666666666,Registration
com.nu.production,8,48,2.4583333333333335,Notifications
com.nu.production,8,10201,4.89383393784923,Generic compliment
com.nu.production,8,776,2.3350515463917527,Login
com.nu.production,8,1753,3.4135767256132343,Generic complaint
com.nu.production,8,18,2.1666666666666665,Rewards program
com.nu.production,8,7,4.571428571428571,Token
com.nu.production,8,754,2.8514588859416445,Card
com.nu.production,8,210,2.6857142857142855,Investiment
com.nu.production,8,254,2.437007874015748,Performance
com.nu.production,8,950,4.761052631578948,Usability
com.nu.production,9,624,2.7548076923076925,Card
com.nu.production,9,32,2.9375,Notifications
com.nu.production,9,357,1.9915966386554622,Performance
com.nu.production,9,11,3.8181818181818183,Token
com.nu.production,9,325,2.5815384615384613,Invoice
com.nu.production,9,7722,4.894845894845895,Generic compliment
com.nu.production,9,753,4.711819389110226,Usability
com.nu.production,9,18,3.6666666666666665,Virtual card
com.nu.production,9,138,2.1159420289855073,Registration
com.nu.production,9,27,2.4074074074074074,Rewards program
com.nu.production,9,219,2.598173515981735,Investiment
com.nu.production,9,1634,3.0997552019583843,Generic complaint
com.nu.production,9,386,2.134715025906736,Update
com.nu.production,9,440,3.8068181818181817,Customer service
com.nu.production,9,1564,2.119565217391304,Login
com.nu.production,10,565,2.7008849557522123,Card
com.nu.production,10,307,2.403908794788274,Invoice
com.nu.production,10,322,2.012422360248447,Performance
com.nu.production,10,27,3.037037037037037,Rewards program
com.nu.production,10,422,3.6492890995260665,Customer service
com.nu.production,10,330,2.3363636363636364,Update
com.nu.production,10,198,2.313131313131313,Investiment
com.nu.production,10,33,2.696969696969697,Notifications
com.nu.production,10,7610,4.879106438896189,Generic compliment
com.nu.production,10,749,4.714285714285714,Usability
com.nu.production,10,17,3.8823529411764706,Virtual card
com.nu.production,10,7,2.7142857142857144,Token
com.nu.production,10,1490,3.191946308724832,Generic complaint
com.nu.production,10,128,1.8046875,Registration
com.nu.production,10,1127,2.0869565217391304,Login
com.shopee.br,1,2411,4.440066362505185,Customer service
com.shopee.br,1,218,2.5596330275229358,Login
com.shopee.br,1,525,3.466666666666667,Performance
com.shopee.br,1,1204,3.1993355481727574,Delivery
com.shopee.br,1,2285,4.799562363238512,Usability
com.shopee.br,1,523,3.011472275334608,Payment
com.shopee.br,1,771,3.669260700389105,Product
com.shopee.br,1,1411,4.288447909284195,Generic complaint
com.shopee.br,1,1325,3.6958490566037736,Purchase
com.shopee.br,1,687,3.695778748180495,Discount
com.shopee.br,1,25747,4.928457684390414,Generic compliment
com.shopee.br,2,1420,4.33943661971831,Generic complaint
com.shopee.br,2,227,2.555066079295154,Login
com.shopee.br,2,24988,4.930526652793341,Generic compliment
com.shopee.br,2,2207,4.844585410058904,Usability
com.shopee.br,2,463,3.5680345572354213,Performance
com.shopee.br,2,700,3.637142857142857,Product
com.shopee.br,2,424,3.009433962264151,Payment
com.shopee.br,2,1036,3.2934362934362933,Delivery
com.shopee.br,2,1172,3.887372013651877,Purchase
com.shopee.br,2,626,3.5958466453674123,Discount
com.shopee.br,2,2522,4.57137192704203,Customer service
com.shopee.br,3,626,4.26517571884984,Generic complaint
com.shopee.br,3,975,4.793846153846154,Usability
com.shopee.br,3,237,3.438818565400844,Performance
com.shopee.br,3,241,2.8464730290456433,Payment
com.shopee.br,3,531,3.6666666666666665,Purchase
com.shopee.br,3,300,3.736666666666667,Discount
com.shopee.br,3,1107,4.540198735320686,Customer service
com.shopee.br,3,307,3.7100977198697067,Product
com.shopee.br,3,10990,4.930027297543221,Generic compliment
com.shopee.br,3,106,2.358490566037736,Login
com.shopee.br,3,416,3.295673076923077,Delivery
com.shopee.br,4,930,4.773118279569893,Usability
com.shopee.br,4,402,3.211442786069652,Delivery
com.shopee.br,4,324,3.253086419753086,Discount
com.shopee.br,4,10216,4.936276429130776,Generic compliment
com.shopee.br,4,997,4.520561685055165,Customer service
com.shopee.br,4,183,3.0546448087431695,Payment
com.shopee.br,4,564,4.3138297872340425,Generic complaint
com.shopee.br,4,551,3.5535390199637025,Purchase
com.shopee.br,4,301,3.5913621262458473,Product
com.shopee.br,4,129,2.627906976744186,Login
com.shopee.br,4,264,3.265151515151515,Performance
com.shopee.br,5,10755,4.9398419339841935,Generic compliment
com.shopee.br,5,249,3.5100401606425704,Discount
com.shopee.br,5,176,3.0625,Payment
com.shopee.br,5,314,3.662420382165605,Product
com.shopee.br,5,943,4.817603393425238,Usability
com.shopee.br,5,581,3.7142857142857144,Purchase
com.shopee.br,5,125,2.424,Login
com.shopee.br,5,595,4.534453781512605,Generic complaint
com.shopee.br,5,204,3.2107843137254903,Performance
com.shopee.br,5,1016,4.593503937007874,Customer service
com.shopee.br,5,388,3.3402061855670104,Delivery
com.shopee.br,6,2331,4.584727584727585,Customer service
com.shopee.br,6,884,3.3800904977375565,Delivery
com.shopee.br,6,1268,4.437697160883281,Generic complaint
com.shopee.br,6,240,2.5,Login
com.shopee.br,6,665,3.738345864661654,Product
com.shopee.br,6,2231,4.837292693859256,Usability
com.shopee.br,6,547,3.826325411334552,Discount
com.shopee.br,6,557,3.22262118491921,Performance
com.shopee.br,6,1233,3.935928629359286,Purchase
com.shopee.br,6,24074,4.939727506853867,Generic compliment
com.shopee.br,6,422,3.2156398104265405,Payment
com.shopee.br,7,31257,4.942988770515405,Generic compliment
com.shopee.br,7,514,3.2140077821011674,Payment
com.shopee.br,7,750,3.8346666666666667,Product
com.shopee.br,7,2879,4.846821813129559,Usability
com.shopee.br,7,325,2.52,Login
com.shopee.br,7,561,3.522281639928699,Performance
com.shopee.br,7,1469,3.8835942818243705,Purchase
com.shopee.br,7,640,3.871875,Discount
com.shopee.br,7,1127,3.471162377994676,Delivery
com.shopee.br,7,1695,4.441297935103245,Generic complaint
com.shopee.br,7,3067,4.607107923051842,Customer service
com.shopee.br,8,556,3.343525179856115,Performance
com.shopee.br,8,2499,4.836334533813526,Usability
com.shopee.br,8,281,2.5943060498220643,Login
com.shopee.br,8,562,3.715302491103203,Discount
com.shopee.br,8,25625,4.944390243902439,Generic compliment
com.shopee.br,8,2530,4.569169960474309,Customer service
com.shopee.br,8,899,3.3904338153503892,Delivery
com.shopee.br,8,552,3.0778985507246377,Payment
com.shopee.br,8,1329,4.414597441685478,Generic complaint
com.shopee.br,8,1306,3.8621745788667687,Purchase
com.shopee.br,8,675,3.805925925925926,Product
com.shopee.br,9,2844,4.600914205344585,Customer service
com.shopee.br,9,1375,3.9534545454545453,Purchase
com.shopee.br,9,481,3.372141372141372,Performance
com.shopee.br,9,273,2.6227106227106227,Login
com.shopee.br,9,746,3.9195710455764075,Product
com.shopee.br,9,599,3.981636060100167,Discount
com.shopee.br,9,2808,4.869301994301995,Usability
com.shopee.br,9,1463,4.456596035543404,Generic complaint
com.shopee.br,9,921,3.6167209554831703,Delivery
com.shopee.br,9,28222,4.951031110481185,Generic compliment
com.shopee.br,9,527,3.2333965844402277,Payment
com.shopee.br,10,268,2.921641791044776,Login
com.shopee.br,10,3411,4.686602169451774,Customer service
com.shopee.br,10,789,3.9543726235741445,Product
com.shopee.br,10,1469,4.088495575221239,Purchase
com.shopee.br,10,536,3.593283582089552,Performance
com.shopee.br,10,3089,4.860148915506636,Usability
com.shopee.br,10,1731,4.495089543616407,Generic complaint
com.shopee.br,10,33272,4.949717480163501,Generic compliment
com.shopee.br,10,593,3.1854974704890386,Payment
com.shopee.br,10,702,3.8789173789173788,Discount
com.shopee.br,10,952,3.6964285714285716,Delivery
br.gov.caixa.tem,1,184,1.6032608695652173,Registration
br.gov.caixa.tem,1,137,2.7153284671532845,Token
br.gov.caixa.tem,1,53,2.849056603773585,Card
br.gov.caixa.tem,1,1049,1.9142040038131554,Login
br.gov.caixa.tem,1,1045,1.8239234449760766,Update
br.gov.caixa.tem,1,902,2.7937915742793793,Generic complaint
br.gov.caixa.tem,1,612,4.784313725490196,Usability
br.gov.caixa.tem,1,17,1.8235294117647058,Notifications
br.gov.caixa.tem,1,118,2.135593220338983,Invoice
br.gov.caixa.tem,1,2,1.5,Virtual card
br.gov.caixa.tem,1,4777,4.855139208708394,Generic compliment
br.gov.caixa.tem,1,340,1.8147058823529412,Performance
br.gov.caixa.tem,1,16,2.5625,Rewards program
br.gov.caixa.tem,1,212,2.9669811320754715,Customer service
br.gov.caixa.tem,1,47,2.723404255319149,Investiment
br.gov.caixa.tem,2,25,1.8,Notifications
br.gov.caixa.tem,2,165,1.6727272727272726,Registration
br.gov.caixa.tem,2,511,4.700587084148728,Usability
br.gov.caixa.tem,2,760,1.6,Update
br.gov.caixa.tem,2,48,2.5833333333333335,Card
br.gov.caixa.tem,2,749,2.602136181575434,Generic complaint
br.gov.caixa.tem,2,54,2.685185185185185,Investiment
br.gov.caixa.tem,2,3988,4.845035105315948,Generic compliment
br.gov.caixa.tem,2,130,2.4615384615384617,Token
br.gov.caixa.tem,2,783,1.8045977011494252,Login
br.gov.caixa.tem,2,147,2.0476190476190474,Invoice
br.gov.caixa.tem,2,291,1.7594501718213058,Performance
br.gov.caixa.tem,2,243,3.1358024691358026,Customer service
br.gov.caixa.tem,2,15,2.2,Rewards program
br.gov.caixa.tem,2,6,2.5,Virtual card
br.gov.caixa.tem,3,300,1.44,Registration
br.gov.caixa.tem,3,492,4.703252032520325,Usability
br.gov.caixa.tem,3,64,2.203125,Investiment
br.gov.caixa.tem,3,57,2.3508771929824563,Card
br.gov.caixa.tem,3,967,2.2761116856256463,Generic complaint
br.gov.caixa.tem,3,3561,4.822240943555181,Generic compliment
br.gov.caixa.tem,3,5,1,Virtual card
br.gov.caixa.tem,3,40,1.75,Notifications
br.gov.caixa.tem,3,252,2.492063492063492,Customer service
br.gov.caixa.tem,3,36,1.8888888888888888,Rewards program
br.gov.caixa.tem,3,166,2.5481927710843375,Token
br.gov.caixa.tem,3,153,1.7777777777777777,Invoice
br.gov.caixa.tem,3,520,1.7442307692307693,Performance
br.gov.caixa.tem,3,985,1.6416243654822336,Update
br.gov.caixa.tem,3,1215,1.7555555555555555,Login
br.gov.caixa.tem,4,47,2.1702127659574466,Notifications
br.gov.caixa.tem,4,222,1.8108108108108107,Invoice
br.gov.caixa.tem,4,4228,4.824739829706717,Generic compliment
br.gov.caixa.tem,4,64,2.1875,Rewards program
br.gov.caixa.tem,4,1387,2.2523431867339583,Generic complaint
br.gov.caixa.tem,4,65,2.3846153846153846,Investiment
br.gov.caixa.tem,4,74,2.108108108108108,Card
br.gov.caixa.tem,4,204,2.2892156862745097,Token
br.gov.caixa.tem,4,1364,1.5813782991202345,Update
br.gov.caixa.tem,4,390,2.1974358974358976,Customer service
br.gov.caixa.tem,4,1683,1.7349970291146761,Login
br.gov.caixa.tem,4,503,4.646123260437376,Usability
br.gov.caixa.tem,4,366,1.4371584699453552,Registration
br.gov.caixa.tem,4,828,1.5821256038647342,Performance
br.gov.caixa.tem,4,4,2,Virtual card
br.gov.caixa.tem,5,680,1.651470588235294,Update
br.gov.caixa.tem,5,267,2.696629213483146,Customer service
br.gov.caixa.tem,5,919,2.5778019586507073,Generic complaint
br.gov.caixa.tem,5,35,2.2285714285714286,Rewards program
br.gov.caixa.tem,5,24,2.5,Notifications
br.gov.caixa.tem,5,1547,1.872010342598578,Login
br.gov.caixa.tem,5,397,1.654911838790932,Performance
br.gov.caixa.tem,5,43,2.8372093023255816,Card
br.gov.caixa.tem,5,624,4.697115384615385,Usability
br.gov.caixa.tem,5,194,1.7835051546391754,Registration
br.gov.caixa.tem,5,202,2.5297029702970297,Token
br.gov.caixa.tem,5,4334,4.833871712044301,Generic compliment
br.gov.caixa.tem,5,7,2.5714285714285716,Virtual card
br.gov.caixa.tem,5,68,2.3088235294117645,Investiment
br.gov.caixa.tem,5,127,2.188976377952756,Invoice
br.gov.caixa.tem,6,265,2.8641509433962264,Customer service
br.gov.caixa.tem,6,903,2.646733111849391,Generic complaint
br.gov.caixa.tem,6,91,2.5604395604395602,Invoice
br.gov.caixa.tem,6,52,2.423076923076923,Card
br.gov.caixa.tem,6,1266,1.9091627172195893,Login
br.gov.caixa.tem,6,210,1.5904761904761904,Registration
